date,row_id,row_name,total_list_size
2024-02-01,15N,NHS DEVON,1293429
2024-02-01,16C,NHS TEES VALLEY,732833
2024-02-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,828155
2024-02-01,26A,NHS NORFOLK AND WAVENEY,1094429
2024-02-01,27D,NHS CHESHIRE,814117
2024-02-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,664970
2024-02-01,36L,NHS SOUTH WEST LONDON,1764269
2024-02-01,42D,NHS NORTH YORKSHIRE,563535
2024-02-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1145156
2024-02-01,70F,NHS WEST SUSSEX,938464
2024-02-01,71E,NHS LINCOLNSHIRE,819601
2024-02-01,72Q,NHS SOUTH EAST LONDON,2103420
2024-02-01,78H,NHS NORTHAMPTONSHIRE,838366
2024-02-01,84H,NHS COUNTY DURHAM,566938
2024-02-01,91Q,NHS KENT AND MEDWAY,2013471
2024-02-01,92A,NHS SURREY HEARTLANDS,1294973
2024-02-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1003545
2024-02-01,93C,NHS NORTH CENTRAL LONDON,1806681
2024-02-01,97R,NHS EAST SUSSEX,574720
2024-02-01,99A,NHS LIVERPOOL,587707
2024-02-01,99C,NHS NORTH TYNESIDE,227205
2024-02-01,99E,NHS BASILDON AND BRENTWOOD,292325
2024-02-01,99F,NHS CASTLE POINT AND ROCHFORD,187396
2024-02-01,99G,NHS SOUTHEND,194354
2024-02-01,A3A8R,NHS NORTH EAST LONDON,2455185
2024-02-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1101048
2024-02-01,D2P2L,NHS BLACK COUNTRY,1327881
2024-02-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1917259
2024-02-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1127879
2024-02-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",531143
2024-02-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,493969
2024-02-01,W2U3Z,NHS NORTH WEST LONDON,2885329
2024-02-01,X2C4Y,NHS KIRKLEES,458887
2024-03-01,00L,NHS NORTHUMBERLAND,338532
2024-03-01,00N,NHS SOUTH TYNESIDE,159841
2024-03-01,00P,NHS SUNDERLAND,294159
2024-03-01,00Q,NHS BLACKBURN WITH DARWEN,185749
2024-03-01,00R,NHS BLACKPOOL,178556
2024-03-01,00T,NHS BOLTON,329759
2024-03-01,00V,NHS BURY,211586
2024-03-01,00X,NHS CHORLEY AND SOUTH RIBBLE,191659
2024-03-01,00Y,NHS OLDHAM,268010
2024-03-01,01A,NHS EAST LANCASHIRE,405811
2024-03-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",249291
2024-03-01,01E,NHS GREATER PRESTON,230142
2024-03-01,01F,NHS HALTON,136117
2024-03-01,01G,NHS SALFORD,316405
2024-03-01,01H,NHS NORTH CUMBRIA,334454
2024-03-01,01J,NHS KNOWSLEY,172007
2024-03-01,01K,NHS MORECAMBE BAY,356071
2024-03-01,01T,NHS SOUTH SEFTON,159507
2024-03-01,01V,NHS SOUTHPORT AND FORMBY,127815
2024-03-01,01W,NHS STOCKPORT,326957
2024-03-01,01X,NHS ST HELENS,201940
2024-03-01,01Y,NHS TAMESIDE AND GLOSSOP,225366
2024-03-01,02A,NHS TRAFFORD,248611
2024-03-01,02E,NHS WARRINGTON,229046
2024-03-01,02G,NHS WEST LANCASHIRE,117550
2024-03-01,02H,NHS WIGAN BOROUGH,348314
2024-03-01,02M,NHS FYLDE AND WYRE,185503
2024-03-01,02P,NHS BARNSLEY,269502
2024-03-01,02Q,NHS BASSETLAW,126231
2024-03-01,02T,NHS CALDERDALE,224361
2024-03-01,02X,NHS DONCASTER,336490
2024-03-01,02Y,NHS EAST RIDING OF YORKSHIRE,314232
2024-03-01,03F,NHS HULL,314577
2024-03-01,03H,NHS NORTH EAST LINCOLNSHIRE,173890
2024-03-01,03K,NHS NORTH LINCOLNSHIRE,184722
2024-03-01,03L,NHS ROTHERHAM,272814
2024-03-01,03N,NHS SHEFFIELD,638771
2024-03-01,03Q,NHS VALE OF YORK,252348
2024-03-01,03R,NHS WAKEFIELD,396669
2024-03-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,358009
2024-03-01,04C,NHS LEICESTER CITY,449261
2024-03-01,04V,NHS WEST LEICESTERSHIRE,419549
2024-03-01,04Y,NHS CANNOCK CHASE,139650
2024-03-01,05D,NHS EAST STAFFORDSHIRE,153068
2024-03-01,05G,NHS NORTH STAFFORDSHIRE,231359
2024-03-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,221151
2024-03-01,05V,NHS STAFFORD AND SURROUNDS,155346
2024-03-01,05W,NHS STOKE ON TRENT,296788
2024-03-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1046363
2024-03-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,631253
2024-03-01,06L,NHS IPSWICH AND EAST SUFFOLK,416270
2024-03-01,06N,NHS HERTS VALLEYS,686247
2024-03-01,06Q,NHS MID ESSEX,417660
2024-03-01,06T,NHS NORTH EAST ESSEX,375643
2024-03-01,07G,NHS THURROCK,189047
2024-03-01,07H,NHS WEST ESSEX,332328
2024-03-01,07K,NHS WEST SUFFOLK,277482
2024-03-01,09D,NHS BRIGHTON AND HOVE,333216
2024-03-01,10Q,NHS OXFORDSHIRE,818384
2024-03-01,10R,NHS PORTSMOUTH,236061
2024-03-01,11J,NHS DORSET,831506
2024-03-01,11M,NHS GLOUCESTERSHIRE,690196
2024-03-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,603658
2024-03-01,11X,NHS SOMERSET,604387
2024-03-01,12F,NHS WIRRAL,343883
2024-03-01,13T,NHS NEWCASTLE GATESHEAD,556185
2024-03-01,14L,NHS MANCHESTER,737672
2024-03-01,14Y,NHS BUCKINGHAMSHIRE,590112
2024-03-01,15A,NHS BERKSHIRE WEST,584926
2024-03-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1087116
2024-03-01,15E,NHS BIRMINGHAM AND SOLIHULL,1627422
2024-03-01,15F,NHS LEEDS,936207
2024-03-01,15M,NHS DERBY AND DERBYSHIRE,1133120
2024-03-01,15N,NHS DEVON,1293577
2024-03-01,16C,NHS TEES VALLEY,733390
2024-03-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,828525
2024-03-01,26A,NHS NORFOLK AND WAVENEY,1094494
2024-03-01,27D,NHS CHESHIRE,814751
2024-03-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,665326
2024-03-01,36L,NHS SOUTH WEST LONDON,1763761
2024-03-01,42D,NHS NORTH YORKSHIRE,563764
2024-03-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1145618
2024-03-01,70F,NHS WEST SUSSEX,939249
2024-03-01,71E,NHS LINCOLNSHIRE,820174
2024-03-01,72Q,NHS SOUTH EAST LONDON,2105871
2024-03-01,78H,NHS NORTHAMPTONSHIRE,839713
2024-03-01,84H,NHS COUNTY DURHAM,566750
2024-03-01,91Q,NHS KENT AND MEDWAY,2015137
2024-03-01,92A,NHS SURREY HEARTLANDS,1295560
2024-03-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1004024
2024-03-01,93C,NHS NORTH CENTRAL LONDON,1808408
2024-03-01,97R,NHS EAST SUSSEX,574970
2024-03-01,99A,NHS LIVERPOOL,588505
2024-03-01,99C,NHS NORTH TYNESIDE,227248
2024-03-01,99E,NHS BASILDON AND BRENTWOOD,292719
2024-03-01,99F,NHS CASTLE POINT AND ROCHFORD,187396
2024-03-01,99G,NHS SOUTHEND,194618
2024-03-01,A3A8R,NHS NORTH EAST LONDON,2453941
2024-03-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1102462
2024-03-01,D2P2L,NHS BLACK COUNTRY,1329927
2024-03-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1917835
2024-03-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1129895
2024-03-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",531623
2024-03-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,494500
2024-03-01,W2U3Z,NHS NORTH WEST LONDON,2883481
2024-03-01,X2C4Y,NHS KIRKLEES,459225
2024-04-01,00L,NHS NORTHUMBERLAND,338729
2024-04-01,00N,NHS SOUTH TYNESIDE,159837
2024-04-01,00P,NHS SUNDERLAND,294354
2024-04-01,00Q,NHS BLACKBURN WITH DARWEN,185898
2024-04-01,00R,NHS BLACKPOOL,178663
2024-04-01,00T,NHS BOLTON,329990
2024-04-01,00V,NHS BURY,211597
2024-04-01,00X,NHS CHORLEY AND SOUTH RIBBLE,191769
2024-04-01,00Y,NHS OLDHAM,268139
2024-04-01,01A,NHS EAST LANCASHIRE,406138
2024-04-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",249631
2024-04-01,01E,NHS GREATER PRESTON,230212
2024-04-01,01F,NHS HALTON,136056
2024-04-01,01G,NHS SALFORD,316868
2024-04-01,01H,NHS NORTH CUMBRIA,334496
2024-04-01,01J,NHS KNOWSLEY,172070
2024-04-01,01K,NHS MORECAMBE BAY,355834
2024-04-01,01T,NHS SOUTH SEFTON,159590
2024-04-01,01V,NHS SOUTHPORT AND FORMBY,127818
2024-04-01,01W,NHS STOCKPORT,326911
2024-04-01,01X,NHS ST HELENS,201937
2024-04-01,01Y,NHS TAMESIDE AND GLOSSOP,225651
2024-04-01,02A,NHS TRAFFORD,248678
2024-04-01,02E,NHS WARRINGTON,229125
2024-04-01,02G,NHS WEST LANCASHIRE,117602
2024-04-01,02H,NHS WIGAN BOROUGH,348349
2024-04-01,02M,NHS FYLDE AND WYRE,185439
2024-04-01,02P,NHS BARNSLEY,269576
2024-04-01,02Q,NHS BASSETLAW,126361
2024-04-01,02T,NHS CALDERDALE,224515
2024-04-01,02X,NHS DONCASTER,336847
2024-04-01,02Y,NHS EAST RIDING OF YORKSHIRE,314474
2024-04-01,03F,NHS HULL,314393
2024-04-01,03H,NHS NORTH EAST LINCOLNSHIRE,173908
2024-04-01,03K,NHS NORTH LINCOLNSHIRE,184777
2024-04-01,03L,NHS ROTHERHAM,273038
2024-04-01,03N,NHS SHEFFIELD,638472
2024-04-01,03Q,NHS VALE OF YORK,251819
2024-04-01,03R,NHS WAKEFIELD,397069
2024-04-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,358325
2024-04-01,04C,NHS LEICESTER CITY,449456
2024-04-01,04V,NHS WEST LEICESTERSHIRE,419917
2024-04-01,04Y,NHS CANNOCK CHASE,139657
2024-04-01,05D,NHS EAST STAFFORDSHIRE,153144
2024-04-01,05G,NHS NORTH STAFFORDSHIRE,231251
2024-04-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,221235
2024-04-01,05V,NHS STAFFORD AND SURROUNDS,155444
2024-04-01,05W,NHS STOKE ON TRENT,297011
2024-04-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1047011
2024-04-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,631852
2024-04-01,06L,NHS IPSWICH AND EAST SUFFOLK,416360
2024-04-01,06N,NHS HERTS VALLEYS,686774
2024-04-01,06Q,NHS MID ESSEX,418096
2024-04-01,06T,NHS NORTH EAST ESSEX,375991
2024-04-01,07G,NHS THURROCK,189380
2024-04-01,07H,NHS WEST ESSEX,332551
2024-04-01,07K,NHS WEST SUFFOLK,277840
2024-04-01,09D,NHS BRIGHTON AND HOVE,333277
2024-04-01,10Q,NHS OXFORDSHIRE,818430
2024-04-01,10R,NHS PORTSMOUTH,235884
2024-04-01,11J,NHS DORSET,831631
2024-04-01,11M,NHS GLOUCESTERSHIRE,690605
2024-04-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,603785
2024-04-01,11X,NHS SOMERSET,604613
2024-04-01,12F,NHS WIRRAL,344019
2024-04-01,13T,NHS NEWCASTLE GATESHEAD,556325
2024-04-01,14L,NHS MANCHESTER,738263
2024-04-01,14Y,NHS BUCKINGHAMSHIRE,590285
2024-04-01,15A,NHS BERKSHIRE WEST,585113
2024-04-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1087863
2024-04-01,15E,NHS BIRMINGHAM AND SOLIHULL,1628972
2024-04-01,15F,NHS LEEDS,936115
2024-04-01,15M,NHS DERBY AND DERBYSHIRE,1133802
2024-04-01,15N,NHS DEVON,1293737
2024-04-01,16C,NHS TEES VALLEY,733653
2024-04-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,828764
2024-04-01,26A,NHS NORFOLK AND WAVENEY,1094606
2024-04-01,27D,NHS CHESHIRE,815382
2024-04-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,665790
2024-04-01,36L,NHS SOUTH WEST LONDON,1764104
2024-04-01,42D,NHS NORTH YORKSHIRE,563892
2024-04-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1146197
2024-04-01,70F,NHS WEST SUSSEX,939786
2024-04-01,71E,NHS LINCOLNSHIRE,820541
2024-04-01,72Q,NHS SOUTH EAST LONDON,2106992
2024-04-01,78H,NHS NORTHAMPTONSHIRE,840777
2024-04-01,84H,NHS COUNTY DURHAM,566492
2024-04-01,91Q,NHS KENT AND MEDWAY,2017477
2024-04-01,92A,NHS SURREY HEARTLANDS,1296180
2024-04-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1004434
2024-04-01,93C,NHS NORTH CENTRAL LONDON,1806858
2024-04-01,97R,NHS EAST SUSSEX,575206
2024-04-01,99A,NHS LIVERPOOL,588719
2024-04-01,99C,NHS NORTH TYNESIDE,227476
2024-04-01,99E,NHS BASILDON AND BRENTWOOD,292833
2024-04-01,99F,NHS CASTLE POINT AND ROCHFORD,187421
2024-04-01,99G,NHS SOUTHEND,194582
2024-04-01,A3A8R,NHS NORTH EAST LONDON,2449107
2024-04-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1103145
2024-04-01,D2P2L,NHS BLACK COUNTRY,1330470
2024-04-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1918651
2024-04-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1131238
2024-04-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",531951
2024-04-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,495105
2024-04-01,W2U3Z,NHS NORTH WEST LONDON,2879156
2024-04-01,X2C4Y,NHS KIRKLEES,459471
2024-05-01,00L,NHS NORTHUMBERLAND,339429
2024-05-01,00N,NHS SOUTH TYNESIDE,159944
2024-05-01,00P,NHS SUNDERLAND,294779
2024-05-01,00Q,NHS BLACKBURN WITH DARWEN,186659
2024-05-01,00R,NHS BLACKPOOL,178647
2024-05-01,00T,NHS BOLTON,331171
2024-05-01,00V,NHS BURY,211795
2024-05-01,00X,NHS CHORLEY AND SOUTH RIBBLE,192044
2024-05-01,00Y,NHS OLDHAM,268865
2024-05-01,01A,NHS EAST LANCASHIRE,406975
2024-05-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",250204
2024-05-01,01E,NHS GREATER PRESTON,230708
2024-05-01,01F,NHS HALTON,136210
2024-05-01,01G,NHS SALFORD,318044
2024-05-01,01H,NHS NORTH CUMBRIA,334882
2024-05-01,01J,NHS KNOWSLEY,172549
2024-05-01,01K,NHS MORECAMBE BAY,356316
2024-05-01,01T,NHS SOUTH SEFTON,159991
2024-05-01,01V,NHS SOUTHPORT AND FORMBY,127970
2024-05-01,01W,NHS STOCKPORT,327431
2024-05-01,01X,NHS ST HELENS,202578
2024-05-01,01Y,NHS TAMESIDE AND GLOSSOP,226190
2024-05-01,02A,NHS TRAFFORD,248975
2024-05-01,02E,NHS WARRINGTON,229504
2024-05-01,02G,NHS WEST LANCASHIRE,117648
2024-05-01,02H,NHS WIGAN BOROUGH,349188
2024-05-01,02M,NHS FYLDE AND WYRE,185744
2024-05-01,02P,NHS BARNSLEY,269922
2024-05-01,02Q,NHS BASSETLAW,126640
2024-05-01,02T,NHS CALDERDALE,224813
2024-05-01,02X,NHS DONCASTER,337390
2024-05-01,02Y,NHS EAST RIDING OF YORKSHIRE,314904
2024-05-01,03F,NHS HULL,314677
2024-05-01,03H,NHS NORTH EAST LINCOLNSHIRE,174182
2024-05-01,03K,NHS NORTH LINCOLNSHIRE,184932
2024-05-01,03L,NHS ROTHERHAM,273363
2024-05-01,03N,NHS SHEFFIELD,638644
2024-05-01,03Q,NHS VALE OF YORK,251692
2024-05-01,03R,NHS WAKEFIELD,397576
2024-05-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,358735
2024-05-01,04C,NHS LEICESTER CITY,449856
2024-05-01,04V,NHS WEST LEICESTERSHIRE,420346
2024-05-01,04Y,NHS CANNOCK CHASE,139866
2024-05-01,05D,NHS EAST STAFFORDSHIRE,153539
2024-05-01,05G,NHS NORTH STAFFORDSHIRE,231361
2024-05-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,221629
2024-05-01,05V,NHS STAFFORD AND SURROUNDS,155645
2024-05-01,05W,NHS STOKE ON TRENT,297771
2024-05-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1048261
2024-05-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,632443
2024-05-01,06L,NHS IPSWICH AND EAST SUFFOLK,416674
2024-05-01,06N,NHS HERTS VALLEYS,687666
2024-05-01,06Q,NHS MID ESSEX,418606
2024-05-01,06T,NHS NORTH EAST ESSEX,376502
2024-05-01,07G,NHS THURROCK,189884
2024-05-01,07H,NHS WEST ESSEX,333100
2024-05-01,07K,NHS WEST SUFFOLK,278111
2024-05-01,09D,NHS BRIGHTON AND HOVE,333465
2024-05-01,10Q,NHS OXFORDSHIRE,819423
2024-05-01,10R,NHS PORTSMOUTH,236017
2024-05-01,11J,NHS DORSET,832359
2024-05-01,11M,NHS GLOUCESTERSHIRE,691449
2024-05-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,604200
2024-05-01,11X,NHS SOMERSET,605285
2024-05-01,12F,NHS WIRRAL,344590
2024-05-01,13T,NHS NEWCASTLE GATESHEAD,556723
2024-05-01,14L,NHS MANCHESTER,740168
2024-05-01,14Y,NHS BUCKINGHAMSHIRE,591681
2024-05-01,15A,NHS BERKSHIRE WEST,585629
2024-05-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1089437
2024-05-01,15E,NHS BIRMINGHAM AND SOLIHULL,1632424
2024-05-01,15F,NHS LEEDS,937386
2024-05-01,15M,NHS DERBY AND DERBYSHIRE,1135178
2024-05-01,15N,NHS DEVON,1294067
2024-05-01,16C,NHS TEES VALLEY,734528
2024-05-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,829684
2024-05-01,26A,NHS NORFOLK AND WAVENEY,1095702
2024-05-01,27D,NHS CHESHIRE,816722
2024-05-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,667125
2024-05-01,36L,NHS SOUTH WEST LONDON,1767917
2024-05-01,42D,NHS NORTH YORKSHIRE,564488
2024-05-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1147167
2024-05-01,70F,NHS WEST SUSSEX,940704
2024-05-01,71E,NHS LINCOLNSHIRE,821502
2024-05-01,72Q,NHS SOUTH EAST LONDON,2111416
2024-05-01,78H,NHS NORTHAMPTONSHIRE,842132
2024-05-01,84H,NHS COUNTY DURHAM,566668
2024-05-01,91Q,NHS KENT AND MEDWAY,2020574
2024-05-01,92A,NHS SURREY HEARTLANDS,1298080
2024-05-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1005673
2024-05-01,93C,NHS NORTH CENTRAL LONDON,1811209
2024-05-01,97R,NHS EAST SUSSEX,575672
2024-05-01,99A,NHS LIVERPOOL,590094
2024-05-01,99C,NHS NORTH TYNESIDE,227699
2024-05-01,99E,NHS BASILDON AND BRENTWOOD,293287
2024-05-01,99F,NHS CASTLE POINT AND ROCHFORD,187442
2024-05-01,99G,NHS SOUTHEND,194999
2024-05-01,A3A8R,NHS NORTH EAST LONDON,2454606
2024-05-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1105909
2024-05-01,D2P2L,NHS BLACK COUNTRY,1333487
2024-05-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1920489
2024-05-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1134774
2024-05-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",532793
2024-05-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,496307
2024-05-01,W2U3Z,NHS NORTH WEST LONDON,2889041
2024-05-01,X2C4Y,NHS KIRKLEES,459947
2024-06-01,00L,NHS NORTHUMBERLAND,339630
2024-06-01,00N,NHS SOUTH TYNESIDE,160024
2024-06-01,00P,NHS SUNDERLAND,294871
2024-06-01,00Q,NHS BLACKBURN WITH DARWEN,186946
2024-06-01,00R,NHS BLACKPOOL,178797
2024-06-01,00T,NHS BOLTON,331704
2024-06-01,00V,NHS BURY,211942
2024-06-01,00X,NHS CHORLEY AND SOUTH RIBBLE,192258
2024-06-01,00Y,NHS OLDHAM,269293
2024-06-01,01A,NHS EAST LANCASHIRE,407536
2024-06-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",250586
2024-06-01,01E,NHS GREATER PRESTON,230708
2024-06-01,01F,NHS HALTON,136287
2024-06-01,01G,NHS SALFORD,318428
2024-06-01,01H,NHS NORTH CUMBRIA,335140
2024-06-01,01J,NHS KNOWSLEY,172605
2024-06-01,01K,NHS MORECAMBE BAY,356352
2024-06-01,01T,NHS SOUTH SEFTON,160264
2024-06-01,01V,NHS SOUTHPORT AND FORMBY,127979
2024-06-01,01W,NHS STOCKPORT,327493
2024-06-01,01X,NHS ST HELENS,202671
2024-06-01,01Y,NHS TAMESIDE AND GLOSSOP,226755
2024-06-01,02A,NHS TRAFFORD,248955
2024-06-01,02E,NHS WARRINGTON,229613
2024-06-01,02G,NHS WEST LANCASHIRE,117661
2024-06-01,02H,NHS WIGAN BOROUGH,349463
2024-06-01,02M,NHS FYLDE AND WYRE,185980
2024-06-01,02P,NHS BARNSLEY,269887
2024-06-01,02Q,NHS BASSETLAW,126786
2024-06-01,02T,NHS CALDERDALE,224937
2024-06-01,02X,NHS DONCASTER,337827
2024-06-01,02Y,NHS EAST RIDING OF YORKSHIRE,315163
2024-06-01,03F,NHS HULL,314656
2024-06-01,03H,NHS NORTH EAST LINCOLNSHIRE,174281
2024-06-01,03K,NHS NORTH LINCOLNSHIRE,185014
2024-06-01,03L,NHS ROTHERHAM,273819
2024-06-01,03N,NHS SHEFFIELD,638297
2024-06-01,03Q,NHS VALE OF YORK,251568
2024-06-01,03R,NHS WAKEFIELD,398104
2024-06-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,359201
2024-06-01,04C,NHS LEICESTER CITY,449749
2024-06-01,04V,NHS WEST LEICESTERSHIRE,420308
2024-06-01,04Y,NHS CANNOCK CHASE,139991
2024-06-01,05D,NHS EAST STAFFORDSHIRE,153691
2024-06-01,05G,NHS NORTH STAFFORDSHIRE,231263
2024-06-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,221825
2024-06-01,05V,NHS STAFFORD AND SURROUNDS,155765
2024-06-01,05W,NHS STOKE ON TRENT,298109
2024-06-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1048915
2024-06-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,632563
2024-06-01,06L,NHS IPSWICH AND EAST SUFFOLK,416987
2024-06-01,06N,NHS HERTS VALLEYS,688118
2024-06-01,06Q,NHS MID ESSEX,418668
2024-06-01,06T,NHS NORTH EAST ESSEX,376752
2024-06-01,07G,NHS THURROCK,190110
2024-06-01,07H,NHS WEST ESSEX,333388
2024-06-01,07K,NHS WEST SUFFOLK,278422
2024-06-01,09D,NHS BRIGHTON AND HOVE,333476
2024-06-01,10Q,NHS OXFORDSHIRE,819551
2024-06-01,10R,NHS PORTSMOUTH,235767
2024-06-01,11J,NHS DORSET,832614
2024-06-01,11M,NHS GLOUCESTERSHIRE,692020
2024-06-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,604403
2024-06-01,11X,NHS SOMERSET,605679
2024-06-01,12F,NHS WIRRAL,344766
2024-06-01,13T,NHS NEWCASTLE GATESHEAD,556672
2024-06-01,14L,NHS MANCHESTER,740760
2024-06-01,14Y,NHS BUCKINGHAMSHIRE,591983
2024-06-01,15A,NHS BERKSHIRE WEST,585988
2024-06-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1089511
2024-06-01,15E,NHS BIRMINGHAM AND SOLIHULL,1634570
2024-06-01,15F,NHS LEEDS,937172
2024-06-01,15M,NHS DERBY AND DERBYSHIRE,1136079
2024-06-01,15N,NHS DEVON,1294052
2024-06-01,16C,NHS TEES VALLEY,734810
2024-06-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,830284
2024-06-01,26A,NHS NORFOLK AND WAVENEY,1095941
2024-06-01,27D,NHS CHESHIRE,817315
2024-06-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,667753
2024-06-01,36L,NHS SOUTH WEST LONDON,1769455
2024-06-01,42D,NHS NORTH YORKSHIRE,564905
2024-06-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1147143
2024-06-01,70F,NHS WEST SUSSEX,941753
2024-06-01,71E,NHS LINCOLNSHIRE,821480
2024-06-01,72Q,NHS SOUTH EAST LONDON,2113040
2024-06-01,78H,NHS NORTHAMPTONSHIRE,843175
2024-06-01,84H,NHS COUNTY DURHAM,566972
2024-06-01,91Q,NHS KENT AND MEDWAY,2022342
2024-06-01,92A,NHS SURREY HEARTLANDS,1298749
2024-06-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1006529
2024-06-01,93C,NHS NORTH CENTRAL LONDON,1812655
2024-06-01,97R,NHS EAST SUSSEX,576019
2024-06-01,99A,NHS LIVERPOOL,590295
2024-06-01,99C,NHS NORTH TYNESIDE,227761
2024-06-01,99E,NHS BASILDON AND BRENTWOOD,293563
2024-06-01,99F,NHS CASTLE POINT AND ROCHFORD,187646
2024-06-01,99G,NHS SOUTHEND,195252
2024-06-01,A3A8R,NHS NORTH EAST LONDON,2457580
2024-06-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1107375
2024-06-01,D2P2L,NHS BLACK COUNTRY,1334891
2024-06-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1921668
2024-06-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1136321
2024-06-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",533074
2024-06-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,497036
2024-06-01,W2U3Z,NHS NORTH WEST LONDON,2893110
2024-06-01,X2C4Y,NHS KIRKLEES,460238
2024-07-01,00L,NHS NORTHUMBERLAND,339934
2024-07-01,00N,NHS SOUTH TYNESIDE,160011
2024-07-01,00P,NHS SUNDERLAND,294920
2024-07-01,00Q,NHS BLACKBURN WITH DARWEN,187053
